    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
    -3000.000000    -2920.000000    -2840.000000    -2760.000000    -2680.000000    -2600.000000    -2520.000000    -2440.000000    -2360.000000    -2280.000000    -2200.000000    -2120.000000    -2040.000000    -1960.000000    -1880.000000    -1800.000000    -1720.000000    -1640.000000    -1560.000000    -1480.000000    -1400.000000    -1320.000000    -1240.000000    -1160.000000    -1080.000000    -1000.000000     -920.000000     -840.000000     -760.000000     -680.000000     -600.000000     -520.000000     -440.000000     -360.000000     -280.000000     -200.000000     -120.000000      -40.000000       40.000000      120.000000      200.000000      280.000000      360.000000      440.000000      520.000000      600.000000      680.000000      760.000000      840.000000      920.000000     1000.000000     1097.002441     1262.013184     1495.033691     1796.062500     2165.100586     2602.147461     3107.203613     3680.268555     4321.342285     5030.425293     5807.516602     6652.617188     7565.727539     8546.845703     9595.973633    10713.109375    11898.254883    13151.409180    14472.572266    15861.744141    17318.925781    18844.117188    20437.316406    22098.523438    23827.740234    25624.966797    27490.201172    29423.445312    31424.699219    33493.960938    35631.230469    37836.511719    40109.796875    42451.097656    44860.402344    47337.718750    49883.042969    52496.375000    55177.718750    57927.070312    60744.429688    63629.796875    66583.179688    69604.562500    72693.960938    75851.367188    79076.781250    82370.203125    85731.632812    89161.070312    92658.523438    96223.984375    99857.453125   103558.929688   107328.414062   111165.906250   115071.406250   119044.921875   123086.445312   127195.976562   131373.515625   135619.062500   139932.625000   144314.187500   148763.765625   153281.343750   157866.937500   162520.531250   167242.140625   172031.765625   176889.390625   181815.031250   186808.687500   191870.328125   197000.000000
